SG6C.IDX	S&P GSCI Industrial Metals Index Total Return
SG6D.IDX	S&P GSCI Kansas Wheat Index
SG6E.IDX	S&P GSCI Kansas Wheat Index Excess Return
SG6F.IDX	S&P GSCI Kansas Wheat Index Total Return
SG6G.IDX	S&P GSCI Lead Index
SG6H.IDX	S&P GSCI Lead Index Excess Return
SG6I.IDX	S&P GSCI Lead Index Total Return
SG6J.IDX	S&P GSCI Heating Oil Index Excess Return
SG7A.IDX	S&P GSCI Lean Hogs Index Excess Return
SG7B.IDX	S&P GSCI Lean Hogs Index Total Return
SG7C.IDX	S&P GSCI Light Energy Index [CPW4]
SG7D.IDX	S&P GSCI Light Energy Index [CPW4] Excess Return
SG7E.IDX	S&P GSCI Light Energy Index [CPW4] Total Return
SG7F.IDX	S&P GSCI Live Cattle Index
SG7G.IDX	S&P GSCI Live Cattle Index Excess Return
SG7H.IDX	S&P GSCI Live Cattle Index Total Return
SG7I.IDX	S&P GSCI Livestock Index Excess Return
SG7J.IDX	S&P GSCI Lean Hogs Index
SG8A.IDX	S&P GSCI Natural Gas Index
SG8B.IDX	S&P GSCI Natural Gas Index Excess Return
SG8C.IDX	S&P GSCI Natural Gas Index Total Return
SG8D.IDX	S&P GSCI Nickel Index
SG8E.IDX	S&P GSCI Nickel Index Excess Return
SG8F.IDX	S&P GSCI Nickel Index Total Return
SG8G.IDX	S&P GSCI Non-Energy Index Excess Return
SG8H.IDX	S&P GSCI Non-Energy Index
SG8I.IDX	S&P GSCI Non-Energy Index Total Return
SG8J.IDX	S&P GSCI Livestock Index Total Return
SG9A.IDX	S&P GSCI Non-Livestock Index Excess Return
SG9B.IDX	S&P GSCI Non-Livestock Index Total Return
SG9C.IDX	S&P GSCI Non-Natural Gas Index
SG9D.IDX	S&P GSCI Non-Natural Gas Index Excess Return
SG9E.IDX	S&P GSCI Non-Natural Gas Index Total Return
SG9F.IDX	S&P GSCI Non-Precious Index
SG9G.IDX	S&P GSCI Non-Precious Index Excess Return
SG9H.IDX	S&P GSCI Non-Precious Index Total Return
SG9I.IDX	S&P GSCI Petroleumex-Gas Oil Index
SG9J.IDX	S&P GSCI Non-Livestock Index
SGAA.IDX	S&P Global Agribusiness Composite Index USD
SGAB.IDX	S&P Global Agribusiness Composite Index EUR
SGAC.IDX	S&P Global Agribusiness Equity Index
SGAD.IDX	S&P Global Agribusiness Equity Index [EURO]
SGCC.IDX	S&P GSCI Capped Commodity 35/20 Index
SGCR.IDX	S&P GSCI All Metals Capped Index Excess Return
SGDO.IDX	S&P Global Dividend Opportunities Index
SGIA.IDX	S&P North American Natural Resources Sector Inde
SGIB.IDX	S&P North American Technology Sector Index
SGID.IDX	S&P North American Technology Software Index
SGIF.IDX	S&P North American Technology Multimedia Network
SGIR.IDX	S&P GSCI All Metals Index Excess Return
SGJ.IDX	S&P GSCI Energy
SGK.IDX	S&P GSCI Agriculture
SGLN.IDX	SGI Global Security Index [EURO] [TR]
SGMA.IDX	S&P GSCI All Metals Index
SGON.IDX	S&P Global Dividend Opportunities Index [NetTR]
SGP.IDX	S&P GSCI Precious Metals
SGPA.IDX	S&P GSCI All Metals Capped Index
SGPG.IDX	S&P GSCI Agriculture Capped Index
SGPP.IDX	S&P GSCI Capped Commodity 35/20 Index Excess Ret
SGPR.IDX	S&P GSCI Agriculture Capped Index Total Return
SGPT.IDX	S&P GSCI Capped Commodity 35/20 Index Total Retu
SGQA.IDX	S&P GSCI Petroleumex-Gas Oil Index Total Return
SGQB.IDX	S&P GSCI Petroleum Index
SGQC.IDX	S&P GSCI Petroleum Index Excess Return
SGQD.IDX	S&P GSCI Petroleum Index Total Return
SGQE.IDX	S&P GSCI Precious Metals Index Excess Return
SGQF.IDX	S&P GSCI Precious Metals Index Total Return
SGQG.IDX	S&P GSCI Reduced Energy Index [CPW2]
SGQH.IDX	S&P GSCI Reduced Energy Index [CPW2] Excess Retu
SGQI.IDX	S&P GSCI Reduced Energy Index [CPW2] Total Retur
SGQJ.IDX	S&P GSCI Petroleumex GasOil Index Excess Return
SGRC.IDX	S&P GSCI All Metals Capped Commodity 35/20 EUR I
SGRE.IDX	S&P GSCI All Metals Capped Commodity 35/20 EUR I
SGRG.IDX	S&P GSCI Agriculture Capped Index Excess Return
SGRM.IDX	Cohen & Steers Global Realty Majors Portfolio [T
SGRT.IDX	S&P GSCI Agriculture Capped Component 35/20 EUR
SGSA.IDX	S&P GSCI Silver Index
SGSB.IDX	S&P GSCI Silver Index Excess Return
SGSC.IDX	S&P GSCI Silver Index Total Return
SGSD.IDX	S&P GSCI Soybeans Index
SGSE.IDX	S&P GSCI Excess Return
SGSF.IDX	S&P GSCI Soybeans Index Excess Return
SGSG.IDX	S&P GSCI Soybeans Index Total Return
SGSH.IDX	S&P GSCI Sugar Index
SGSJ.IDX	S&P GSCI Sugar Index Excess Return
SGSK.IDX	S&P GSCI Sugar Index Total Return
SGSM.IDX	S&P GSCI Ultra-Light Energy Index [CPW8] Excess
SGSN.IDX	S&P GSCI Ultra-Light Energy Index [CPW8] Total R
SGSO.IDX	S&P GSCI Unleaded Gasoline Index
SGSP.IDX	S&P GSCI Unleaded Gasoline Index Excess Return
SGSQ.IDX	S&P GSCI Unleaded Gasoline Index Total Return
SGSR.IDX	S&P GSCI Wheat Index
SGSS.IDX	S&P GSCI Wheat Index Excess Return
SGST.IDX	S&P GSCI Wheat Index Total Return
SGSU.IDX	S&P GSCI Zinc Index
SGSV.IDX	S&P GSCI Zinc Index Excess Return
SGSW.IDX	S&P GSCI Zinc Index Total Return
SGSX.IDX	S&P GSCI Ultra-LightEnergyIndex [CPW8]
SGT.IDX	S&P GSCI Total Return
SGTR.IDX	S&P GSCI All Metals Capped Index Total Return
SGV.IDX	CASINO GAMING
SGWT.IDX	S&P GSCI Select Equal Weight Index Tr
SGX.IDX	S&P GSCI FPI Index
SGY.IDX	S&P GSCI Industrial Metals
SHTR.IDX	S&P 500 HealthCare Equipment & Services [TR]
SIDO.IDX	S&P International Dividend Opportunities Index
SIFD.IDX	S&P Industrials Stocks Above 5-Day Average
SIFI.IDX	S&P Industrials Stocks Above 50-Day Average
SIIP.IDX	S&P DFFI Index Excess Return
SIIS.IDX	S&P DFFI Index
SIIT.IDX	S&P DFFI Index Total Return
SIOF.IDX	S&P Industrials Stocks Above 150-Day Average
SIOH.IDX	S&P Industrials Stocks Above 100-Day Average
SIRP.IDX	Cohen & Steers International Realty Majors Portf
SITH.IDX	S&P Industrials Stocks Above 200-Day Average
SITR.IDX	S&P 500 Insurance [TR]
SITW.IDX	S&P Industrials Stocks Above 20-Day Average
SIUT.IDX	S&P 500 2x Inverse Daily Index
SJPA.IDX	S&P Japan 500
SJPB.IDX	S&P Japan Mid Cap 100
SJPC.IDX	S&P Japan Small Cap 250 Index
SJPD.IDX	S&P TOPIX YEN
SJRI.IDX	S&P Japan Regional Index-Tokai
SJTR.IDX	S&P 500 Semiconductors & Semiconductor Equipment
SKFD.IDX	S&P Info Tech Stocks Above 5-Day Average
SKFI.IDX	S&P Info Tech Stocks Above 50-Day Average
SKOF.IDX	S&P Info Tech Stocks Above 150-Day Average
SKOH.IDX	S&P Info Tech Stocks Above 100-Day Average
SKTH.IDX	S&P Info Tech Stocks Above 200-Day Average
SKTR.IDX	S&P 500 Materials [TR]
SKTW.IDX	S&P Info Tech Stocks Above 20-Day Average
SLAC.IDX	S&P LAC40 [US$] [EURO] [NetTR]
SLCN.IDX	S&P US Carbon Efficient Index U.S. Carbci Index
SLCT.IDX	S&P U.S. Carbon Efficient Index [TR]
SLCU.IDX	S&P U.S. Carbon Efficient Index [NetTR]
SLEE.IDX	S&P GSCI Light Energy EUR Index
SLER.IDX	S&P GSCI Light Energy EUR Index ER
SLEW.IDX	S&P 600 Smallcap Equal Weighted Index
SLFD.IDX	S&P Telecom Srvs Stocks Above 5-Day Average
SLFI.IDX	S&P Telecom Srvs Stocks Above 50-Day Average
SLOF.IDX	S&P Telecom Srvs Stocks Above 150-Day Average
SLOH.IDX	S&P Telecom Srvs Stocks Above 100-Day Average
SLPE.IDX	Global Listed Private Equity Index
SLRT.IDX	S&P GSCI Light Energy EUR Index TR
SLTH.IDX	S&P Telecom Srvs Stocks Above 200-Day Average
SLTW.IDX	S&P Telecom Srvs Stocks Above 20-Day Average
SLUN.IDX	S&P 500 2x Leverage Daily Index
SML.IDX	S&P Small Caps 600 Index
SMRW.IDX	Revenue Shares MidCap Fund
SMTR.IDX	S&P GSCI All Metals Index Total Return
SNCH.IDX	Next 11 Core 8 Index
SNCT.IDX	Next 11 Core 8 Index [TR]
SNER.IDX	S&P GSCI Non-Energy EUR IndexER
SNNE.IDX	S&P Global Infrastructure Index [EURO] [NetTR]
SNNT.IDX	S&P Global Infrastructure Index [NetTR]
SNRE.IDX	S&P Global Natural Resources Index [EURO]
SNRT.IDX	S&P GSCI Non-Energy EUR Index TR
SNRU.IDX	S&P Global Natural Resources Index
SNTE.IDX	Next 11 Core 5 Index [TR]
SNUI.IDX	S&P GSCI Non-Energy EUR Index
SP500.IDX	S&P 500
SPAA.IDX	SGI Pan Africa Index [NetTR] Panri Indexet
SPAB.IDX	SGI Pan Africa Index [EURO] [NetTR]
SPAC.IDX	SGI Pan Africa Index
SPAD.IDX	S&P GSCI Palladium Index
SPEE.IDX	S&P Listed Private Equity Index [EURO]
SPER.IDX	S&P GSCI Palladium Index Excess Return
SPEY.IDX	S&P Listed Private Equity Index
SPFD.IDX	S&P Con Staples Stocks Above 5-Day Average
SPFI.IDX	S&P Con Staples Stocks Above 50-Day Average
SPIN.IDX	S&P GSCI Platinum Index
SPIR.IDX	S&P GSCI Platinum Index Excess Return
SPK.IDX	Spike Index
SPLR.IDX	S&P GSCI Platinum Index Total Return
SPOF.IDX	S&P Con Staples Stocks Above 150-Day Average
SPOH.IDX	S&P Con Staples Stocks Above 100-Day Average
SPPR.IDX	S&P International Preferred Stock Index
SPRL.IDX	SGI Premium List [NetTR]
SPRT.IDX	S&P GSCI Palladium Index Total Return
SPTH.IDX	S&P Con Staples Stocks Above 200-Day Average
SPTW.IDX	S&P Con Staples Stocks Above 20-Day Average
SPUS.IDX	S&P  Global Ex-U.S. Property [US Dollar]
SPXT.IDX	S&P 500 [TR]
SQTR.IDX	S&P 500 Software & Services [TR]
SRFI.IDX	S&P 500 Financials [Sector]
SRIC.IDX	S&P BRIC 40 Index [NetTR]
SRIE.IDX	S&P BRIC 40 Index [EURO] [NetTR]
SRMP.IDX	Cohen & Steers US Realty Majors Portfolio [TR]
SRPR.IDX	S&P Global REIT [USD]
SRTR.IDX	S&P 500 Real Estate [TR]
SRWI.IDX	Revenue Shares Large Cap Fund
SS1E.IDX	S&P 500 EQUAL WEIGHTED Materials [Sector]
SS1J.IDX	S&P 500 EQUAL WEIGHTED Energy [Sector]
SS2E.IDX	S&P 500 EQUAL WEIGHTED Consumer Discretionary [S
SS2J.IDX	S&P 500 EQUAL WEIGHTED Industrials [Sector]
SS3E.IDX	S&P 500 EQUAL WEIGHTED HealthCare [Sector]
SS3J.IDX	S&P 500 EQUAL WEIGHTED Consumer Staples [Sector]
SS4E.IDX	S&P 500 EQUAL WEIGHTED Information Technology [S
SS4J.IDX	S&P 500 EQUAL WEIGHTED Financials [Sector]
SS5E.IDX	S&P 500 EQUAL WEIGHTED Utilities [Sector]
SS5J.IDX	S&P 500 EQUAL WEIGHTED Telecommunication Service
SSAE.IDX	S&P Southeast Asia 40 Index [EURO]
SSAI.IDX	S&P Southeast Asia 40 Index [EURO] [NetTR]
SSAU.IDX	S&P Southeast Asia 40 Index
SSAX.IDX	S&P Asia50
SSBE.IDX	S&P BRIC 40 Index [EURO]
SSBR.IDX	S&P BRIC 40 Index
SSCA.IDX	S&P Asia Pacific Emerging BMI [USDollar]
SSCB.IDX	S&P Mid-East and Africa BMI [USDollar]
SSCE.IDX	S&P /Citigroup BMI EPAC Index
SSCH.IDX	S&P China BMI [USDollar]
SSCK.IDX	S&P EM BMI [USDollar]
SSCL.IDX	S&P Latin America BMI [USDollar]
SSCM.IDX	Schwab 1000 Index
SSCP.IDX	S&P /Citigroup BMI Asia Pacific Index
SSCQ.IDX	S&P European Emerging BMI [CAPPED] [USDollar]
SSCS.IDX	S&P Developed Ex US Under USD 2 Billion [USDolla
SSCU.IDX	S&P /Citigroup BMI Europe Index
SSCW.IDX	S&P Developed Ex-U.S.BMI [USDollar]
SSDI.IDX	S&P 500 Dividend Index
SSEW.IDX	S&P GSCI Select Equal Weight Index Spot
SSFD.IDX	S&P Real Estate Stocks Above 5-Day Average
SSFI.IDX	S&P Real Estate Stocks Above 50-Day Average
SSGC.IDX	S&P GSCI Enhanced Capped Index
SSGD.IDX	S&P GLOBAL1200-Consumer Discretionary [Sector]
SSGE.IDX	S&P GLOBAL1200-Energy [Sector]
SSGF.IDX	S&P GLOBAL1200-Financials [Sector]
SSGH.IDX	S&P GLOBAL1200-HealthCare [Sector]
SSGI.IDX	S&P GLOBAL1200-Information Technology [Sector]
SSGL.IDX	S&P GLOBAL1200
SSGM.IDX	S&P GLOBAL1200-Materials [Sector]
SSGN.IDX	S&P GLOBAL1200-Industrials [Sector]
SSGO.IDX	S&P GSCI E27 WTI Index
SSGP.IDX	S&P GSCI Enhanced Capped Index Excess Return
SSGR.IDX	S&P GSCI Enhanced Capped Index Total Return
SSGS.IDX	S&P GLOBAL1200-Consumer Staples [Sector]
SSGT.IDX	S&P GLOBAL1200-Telecommunication Services [Secto
SSGU.IDX	S&P GLOBAL1200-Utilities [Sector]
SSGX.IDX	S&P GSCI E27WTI Index Excess Return
SSGZ.IDX	S&P GSCI E27WTI Index Total Return
SSHE.IDX	S&P Europe 350 Shariah Index
SSHJ.IDX	S&P Japan 500 Shariah Index
SSHX.IDX	S&P 500 Shariah Index
SSIA.IDX	Credit Suisse Social Awareness Index
SSIB.IDX	S&P GSCI Softs Index Excess Return
SSIC.IDX	S&P GSCI Softs Index Total Return
SSIP.IDX	S&P DFI Index Excess Return
SSIS.IDX	S&P DFI Index
SSIT.IDX	S&P DFI Index Total Return
SSLF.IDX	S&P Select Frontier Index
SSLS.IDX	S&P Custom/BNP Paribas-SPECTRUM [GRIPTEST]
SSMI.IDX	Swiss Market
SSNI.IDX	SGI Global Nanotechnology Index [NetTR]
SSOF.IDX	S&P Real Estate Stocks Above 150-Day Average
SSOH.IDX	S&P Real Estate Stocks Above 100-Day Average
SSPA.IDX	S&P ADR Index
SSPE.IDX	S&P EUROPE 350
SSPF.IDX	S&P EUROPE 350 - Financials [Sector]
SSPI.IDX	S&P EUROPE 350 - Information Technology [Sector]
SSPL.IDX	S&P 500Telecom&IT
SSPN.IDX	S&P 500Energy[Sector]
SSPT.IDX	S&P EUROPE 350 - Telecommunication Services [Sec
SSPU.IDX	S&P EURO
SSRF.IDX	S&P Preferred Stock Index
SSRW.IDX	Revenue Shares Small Cap Fund
SSTH.IDX	S&P Real Estate Stocks Above 200-Day Average
SSTU.IDX	S&P 500 EQUAL WEIGHTED Utilities & Telecommunica
SSTW.IDX	S&P Real Estate Stocks Above 20-Day Average
SSUC.IDX	S&P GSCI Capped Component 35/20 Index
SSUP.IDX	S&P GSCI Capped Component 35/20 Index Excess Ret
SSUT.IDX	S&P GSCI Capped Component 35/20 Index Total Retu
SSWP.IDX	S&P GSCI Select Equal Weight Index Er
STCE.IDX	S&P Global Clean Energy Index [EURO]
STCL.IDX	S&P Global Clean Energy Index
STFE.IDX	S&P Global Timber and Forestry Index [EURO]
STFU.IDX	S&P Global Timber and Forestry Index
STI.IDX	STI Index
STIF.IDX	S&P Global Infrastructure Index [EURO]
STIL.IDX	SGI Smart WTI Long Invest Index [NEWVA]
STIR.IDX	S&P Global Infrastructure Index
STMP.IDX	Tortoise MLP Index
STRA.IDX	S&P Target Risk Aggressive Index
STRB.IDX	S&P Target Risk Moderate Index
STRC.IDX	S&P Target Risk Growth Index
STRD.IDX	S&P Target Risk Conservative Index
STRL.IDX	S&P LAC40 [US$] [NetTR]
STRN.IDX	S&P 500 [NetTR]
STRS.IDX	S&P 500 TR Short
STRT.IDX	S&P 500 Telecommunication Services [TR]
STRU.IDX	S&P 500 Household & Personal Products [TR]
STSI.IDX	SGI Smart WTI Short Invest Index [NEWVA]
STSU.IDX	S&P TOP IX150 Shariah [USD]
STSY.IDX	S&P TOP IX150 Shariah
STTR.IDX	S&P 500 Technology Hardware & Equipment [TR]
SUCD.IDX	S&P Select Sector Capped 20% Consumer Discretion
SUCS.IDX	S&P Select Sector Capped 20% Consumer Staples In
SUEP.IDX	S&P Select Sector Capped 20% Energy Index Net TR
SUFD.IDX	S&P Utilities Stocks Above 5-Day Average
SUFI.IDX	S&P Utilities Stocks Above 50-Day Average
SUFP.IDX	S&P Select Sector Capped 20% Financials Index Ne
SUHC.IDX	S&P Select Sector Capped 20% HealthCare Index Ne
SUIP.IDX	S&P Select Sector Capped 20% Industrials Index N
SUJP.IDX	S&P Mitsubishi Corporate Group Index
SUKP.IDX	S&P United Kingdom [PDS]
SUKS.IDX	S&P United Kingdom [USD]
SUMI.IDX	S&P Select Sector Capped 20% Materials Index Net
SUNI.IDX	MAC GLOBAL SOLAR INDEX
SUOF.IDX	S&P Utilities Stocks Above 150-Day Average
SUOH.IDX	S&P Utilities Stocks Above 100-Day Average
SUPI.IDX	S&P Select Sector Capped 20% Utilities Index Net
SURI.IDX	S&P /Citigroup BMI REIT SUS Index
SUTH.IDX	S&P Utilities Stocks Above 200-Day Average
SUTP.IDX	S&P Select Sector Capped 20% Technology Index Ne
SUTW.IDX	S&P Utilities Stocks Above 20-Day Average
SVFD.IDX	S&P Health Care Stocks Above 5-Day Average
SVFI.IDX	S&P Health Care Stocks Above 50-Day Average
SVOF.IDX	S&P Health Care Stocks Above 150-Day Average
SVOH.IDX	S&P Health Care Stocks Above 100-Day Average
SVTH.IDX	S&P Health Care Stocks Above 200-Day Average
SVTR.IDX	Next 11 Vietnam [TotalReturn] Index
SVTW.IDX	S&P Health Care Stocks Above 20-Day Average
SW0B.IDX	S&P Developed Ex-U.S.BMI [Capped] Energy
SW0C.IDX	S&P Developed Ex-U.S.BMI [Capped] Materials
SW0D.IDX	S&P Developed Ex-U.S.BMI [Capped] Industrials
SW0E.IDX	S&P Developed Ex-U.S.BMI [Capped] Consumer Discr
SW0F.IDX	S&P Developed Ex-U.S.BMI [Capped] Consumer Stapl
SW0G.IDX	S&P Developed Ex-U.S.BMI [Capped] HealthCare
SW0H.IDX	S&P Developed Ex-U.S.BMI [Capped] Financials
SW0I.IDX	S&P Developed Ex-U.S.BMI [Capped] Information Te
SW1A.IDX	S&P Developed Ex-U.S.BMI [Capped] Utilities
SW1B.IDX	S&P Developed Ex-U.S.Cap Range Companies Between
SW1C.IDX	S&P Emerging Under USD 2 Billion
SW1J.IDX	S&P Developed Ex-U.S.BMI [Capped] Telecommunicat
SWFD.IDX	S&P 500 Value Stocks Above 5-Day Average
SWFI.IDX	S&P 500 Value Stocks Above 50-Day Average
SWIB.IDX	SGI Wise Bottom
SWOF.IDX	S&P 500 Value Stocks Above 150-Day Average
SWOH.IDX	S&P 500 Value Stocks Above 100-Day Average
SWTH.IDX	S&P 500 Value Stocks Above 200-Day Average
SWTW.IDX	S&P 500 Value Stocks Above 20-Day Average
SXTR.IDX	S&P 500 Utilities [Industry Group] [TR]
SYFD.IDX	S&P Consumer Disc Stocks Above 5-Day Average
SYFI.IDX	S&P Consumer Disc Stocks Above 50-Day Average
SYOF.IDX	S&P Consumer Disc Stocks Above 150-Day Average
SYOH.IDX	S&P Consumer Disc Stocks Above 100-Day Average
SYTH.IDX	S&P Consumer Disc Stocks Above 200-Day Average
SYTR.IDX	S&P 500 Transportation [Industry Group] [TR]
SYTW.IDX	S&P Consumer Disc Stocks Above 20-Day Average
SZFD.IDX	S&P 500 Growth Stocks Above 5-Day Average
SZFI.IDX	S&P 500 Growth Stocks Above 50-Day Average
SZOF.IDX	S&P 500 Growth Stocks Above 150-Day Average
SZOH.IDX	S&P 500 Growth Stocks Above 100-Day Average
SZTH.IDX	S&P 500 Growth Stocks Above 200-Day Average
SZTR.IDX	S&P 500 Retailing [Industry Group] [TR]
SZTW.IDX	S&P 500 Growth Stocks Above 20-Day Average
TACK.IDX	AMEX Tick
TACX.IDX	AMEX Tick
TICK.IDX	NYSE Tick
TICX.IDX	NYSE Tick
TQCK.IDX	NASD Tick
TQCX.IDX	NASD Tick
TRIA.IDX	AMEX Trin
TRIN.IDX	NYSE Trin
TRIQ.IDX	NASD Trin
TWII.IDX	Taiwan Weighted Index
UNCA.IDX	AMEX Unchanged Stocks
UNCC.IDX	CSE Unchanged Stocks
UNCE.IDX	ETFS Unchanged Stocks
UNCN.IDX	NYSE Unchanged Stocks
UNCQ.IDX	NASD Unchanged Stocks
UNCS.IDX	TSX Unchanged Stocks
UNCT.IDX	Total Unchanged Stocks
UNCU.IDX	OTC US Unchanged Stocks
UNCV.IDX	TSXV Unchanged Stocks
UNCX.IDX	CAD Total Unchanged Stocks
UOI.IDX	US Oil Iopv
UTY.IDX	Phlx Utility Index
UVCA.IDX	AMEX Unchanged Volume
UVCC.IDX	CSE Unchanged Volume
UVCE.IDX	ETFS Unchanged Volume
UVCN.IDX	NYSE Unchanged Volume
UVCQ.IDX	NASD Unchanged Volume
UVCS.IDX	TSX Unchanged Volume
UVCT.IDX	Total Unchanged Volume
UVCU.IDX	OTC US Unchanged Volume
UVCV.IDX	TSXV Unchanged Volume
UVCX.IDX	CAD Total Unchanged Volume
VLA.IDX	Value Line Index
VLG.IDX	Value Line Geometric
VSPK.IDX	Vspike Index
XAU.IDX	Phlx Gold Silver Index
XAX.IDX	AMEX Composite Index
XDA.IDX	PHLX AUS DOLLAR
XDB.IDX	PHLX BRITISH POUND
XDC.IDX	PHLX CAN DOLLAR
XDE.IDX	PHLX EURO INDEX
XDN.IDX	PHLX JAPAN YEN
XDS.IDX	PHLX SWISS FRANC
XDZ.IDX	NEW ZEALAND WCO
XOI.IDX	AMEX Oil Index
Y0FD.IDX	TSX Venture Stocks Above 5-Day Average
Y0FI.IDX	TSX Venture Stocks Above 50-Day Average
Y0OF.IDX	TSX Venture Stocks Above 150-Day Average
Y0OH.IDX	TSX Venture Stocks Above 100-Day Average
Y0TH.IDX	TSX Venture Stocks Above 200-Day Average
Y0TW.IDX	TSX Venture Stocks Above 20-Day Average
Y1FD.IDX	TSX Income Trust Stocks Above 5-Day Average
Y1FI.IDX	TSX Income Trust Stocks Above 50-Day Average
Y1OF.IDX	TSX Income Trust Stocks Above 150-Day Average
Y1OH.IDX	TSX Income Trust Stocks Above 100-Day Average
Y1TH.IDX	TSX Income Trust Stocks Above 200-Day Average
Y1TW.IDX	TSX Income Trust Stocks Above 20-Day Average
Y2FD.IDX	TSX REIT Capped Stocks Above 5-Day Average
Y2FI.IDX	TSX REIT Capped Stocks Above 50-Day Average
Y2OF.IDX	TSX REIT Capped Stocks Above 150-Day Average
Y2OH.IDX	TSX REIT Capped Stocks Above 100-Day Average
Y2TH.IDX	TSX REIT Capped Stocks Above 200-Day Average
Y2TW.IDX	TSX REIT Capped Stocks Above 20-Day Average
Y3FD.IDX	TSX American Pref Stocks Above 5-Day Average
Y3FI.IDX	TSX American Pref Stocks Above 50-Day Average
Y3OF.IDX	TSX American Pref Stocks Above 150-Day Average
Y3OH.IDX	TSX American Pref Stocks Above 100-Day Average
Y3TH.IDX	TSX American Pref Stocks Above 200-Day Average
Y3TW.IDX	TSX American Pref Stocks Above 20-Day Average
Y5FD.IDX	TSX Capped Comp Stocks Above 5-Day Average
Y5FI.IDX	TSX Capped Comp Stocks Above 50-Day Average
Y5OF.IDX	TSX Capped Comp Stocks Above 150-Day Average
Y5OH.IDX	TSX Capped Comp Stocks Above 100-Day Average
Y5TH.IDX	TSX Capped Comp Stocks Above 200-Day Average
Y5TW.IDX	TSX Capped Comp Stocks Above 20-Day Average
Y6FD.IDX	TSX Con Disc Stocks Above 5-Day Average
Y6FI.IDX	TSX Con Disc Stocks Above 50-Day Average
Y6OF.IDX	TSX Con Disc Stocks Above 150-Day Average
Y6OH.IDX	TSX Con Disc Stocks Above 100-Day Average
Y6TH.IDX	TSX Con Disc Stocks Above 200-Day Average
Y6TW.IDX	TSX Con Disc Stocks Above 20-Day Average
Y7FD.IDX	TSX Con Staples Stocks Above 5-Day Average
Y7FI.IDX	TSX Con Staples Stocks Above 50-Day Average
Y7OF.IDX	TSX Con Staples Stocks Above 150-Day Average
Y7OH.IDX	TSX Con Staples Stocks Above 100-Day Average
Y7TH.IDX	TSX Con Staples Stocks Above 200-Day Average
Y7TW.IDX	TSX Con Staples Stocks Above 20-Day Average
Y8FD.IDX	TSX Energy Stocks Above 5-Day Average
Y8FI.IDX	TSX Energy Stocks Above 50-Day Average
Y8OF.IDX	TSX Energy Stocks Above 150-Day Average
Y8OH.IDX	TSX Energy Stocks Above 100-Day Average
Y8TH.IDX	TSX Energy Stocks Above 200-Day Average
Y8TW.IDX	TSX Energy Stocks Above 20-Day Average
Y9FD.IDX	TSX Financials Stocks Above 5-Day Average
Y9FI.IDX	TSX Financials Stocks Above 50-Day Average
Y9OF.IDX	TSX Financials Stocks Above 150-Day Average
Y9OH.IDX	TSX Financials Stocks Above 100-Day Average
Y9TH.IDX	TSX Financials Stocks Above 200-Day Average
Y9TW.IDX	TSX Financials Stocks Above 20-Day Average
YAFD.IDX	TSX Global Gold Stocks Above 5-Day Average
YAFI.IDX	TSX Global Gold Stocks Above 50-Day Average
YAOF.IDX	TSX Global Gold Stocks Above 150-Day Average
YAOH.IDX	TSX Global Gold Stocks Above 100-Day Average
YATH.IDX	TSX Global Gold Stocks Above 200-Day Average
YATW.IDX	TSX Global Gold Stocks Above 20-Day Average
YBFD.IDX	TSX Health Care Stocks Above 5-Day Average
YBFI.IDX	TSX Health Care Stocks Above 50-Day Average
YBOF.IDX	TSX Health Care Stocks Above 150-Day Average
YBOH.IDX	TSX Health Care Stocks Above 100-Day Average
YBTH.IDX	TSX Health Care Stocks Above 200-Day Average
YBTW.IDX	TSX Health Care Stocks Above 20-Day Average
YCFD.IDX	TSX Industrials Stocks Above 5-Day Average
YCFI.IDX	TSX Industrials Stocks Above 50-Day Average
YCOF.IDX	TSX Industrials Stocks Above 150-Day Average
YCOH.IDX	TSX Industrials Stocks Above 100-Day Average
YCTH.IDX	TSX Industrials Stocks Above 200-Day Average
YCTW.IDX	TSX Industrials Stocks Above 20-Day Average
YDFD.IDX	TSX Materials Stocks Above 5-Day Average
YDFI.IDX	TSX Materials Stocks Above 50-Day Average
YDOF.IDX	TSX Materials Stocks Above 150-Day Average
YDOH.IDX	TSX Materials Stocks Above 100-Day Average
YDTH.IDX	TSX Materials Stocks Above 200-Day Average
YDTW.IDX	TSX Materials Stocks Above 20-Day Average
YEFD.IDX	TSX Real Estate Stocks Above 5-Day Average
YEFI.IDX	TSX Real Estate Stocks Above 50-Day Average
YEOF.IDX	TSX Real Estate Stocks Above 150-Day Average
YEOH.IDX	TSX Real Estate Stocks Above 100-Day Average
YETH.IDX	TSX Real Estate Stocks Above 200-Day Average
YETW.IDX	TSX Real Estate Stocks Above 20-Day Average
YFFD.IDX	TSX Info Tech Stocks Above 5-Day Average
YFFI.IDX	TSX Info Tech Stocks Above 50-Day Average
YFOF.IDX	TSX Info Tech Stocks Above 150-Day Average
YFOH.IDX	TSX Info Tech Stocks Above 100-Day Average
YFTH.IDX	TSX Info Tech Stocks Above 200-Day Average
YFTW.IDX	TSX Info Tech Stocks Above 20-Day Average
YGFD.IDX	TSX Telecom Srvs Stocks Above 5-Day Average
YGFI.IDX	TSX Telecom Srvs Stocks Above 50-Day Average
YGOF.IDX	TSX Telecom Srvs Stocks Above 150-Day Average
